Local authority,Count date,Area code,Members
Barnet,2022-04-05,E01001344,x
Barnet,2022-04-05,E01001345,x
Barnet,2022-04-05,E01001346,x
Barnet,2022-04-05,E01001347,x
Barnet,2022-04-05,E01001348,x
Barnet,2022-04-05,E01001349,x
Barnet,2022-04-05,E01001350,x
Barnet,2022-04-05,E01001351,x
Barnet,2022-04-05,E01001352,x
Barnet,2022-04-05,E01001353,x
Barnet,2022-04-05,E01001354,x
Barnet,2022-04-05,E01001358,x
Barnet,2022-04-05,E01001359,x
Barnet,2022-04-05,E01001360,x
Barnet,2022-04-05,E01001361,x
Barnet,2022-04-05,E01001363,x
Barnet,2022-04-05,E01001366,x
Barnet,2022-04-05,E01001367,x
Barnet,2022-04-05,E01001371,x
Barnet,2022-04-05,E01001373,x
Barnet,2022-04-05,E01001377,x
Barnet,2022-04-05,E01001382,x
Barnet,2022-04-05,E01001383,x
Barnet,2022-04-05,E01001385,x
Barnet,2022-04-05,E01001390,12
Barnet,2022-04-05,E01001391,12
Barnet,2022-04-05,E01001392,24
Barnet,2022-04-05,E01001393,16
Barnet,2022-04-05,E01001394,6
Barnet,2022-04-05,E01001395,9
Barnet,2022-04-05,E01001396,8
Barnet,2022-04-05,E01001397,7
Barnet,2022-04-05,E01001398,x
Barnet,2022-04-05,E01001399,x
Barnet,2022-04-05,E01001400,x
Barnet,2022-04-05,E01001401,5
Barnet,2022-04-05,E01001402,12
Barnet,2022-04-05,E01001403,9
Barnet,2022-04-05,E01001404,8
Barnet,2022-04-05,E01001405,x
Barnet,2022-04-05,E01001406,x
Barnet,2022-04-05,E01001407,x
Barnet,2022-04-05,E01001408,8
Barnet,2022-04-05,E01001409,6
Barnet,2022-04-05,E01001410,12
Barnet,2022-04-05,E01001411,7
Barnet,2022-04-05,E01001412,13
Barnet,2022-04-05,E01001413,8
Barnet,2022-04-05,E01001414,9
Barnet,2022-04-05,E01001415,246
Barnet,2022-04-05,E01001416,28
Barnet,2022-04-05,E01001417,253
Barnet,2022-04-05,E01001418,82
Barnet,2022-04-05,E01001419,35
Barnet,2022-04-05,E01001420,88
Barnet,2022-04-05,E01001421,58
Barnet,2022-04-05,E01001422,357
Barnet,2022-04-05,E01001423,8
Barnet,2022-04-05,E01001424,x
Barnet,2022-04-05,E01001425,x
Barnet,2022-04-05,E01001426,8
Barnet,2022-04-05,E01001427,x
Barnet,2022-04-05,E01001428,x
Barnet,2022-04-05,E01001429,10
Barnet,2022-04-05,E01001430,7
Barnet,2022-04-05,E01001431,6
Barnet,2022-04-05,E01001432,x
Barnet,2022-04-05,E01001433,10
Barnet,2022-04-05,E01001434,x
Barnet,2022-04-05,E01001435,x
Barnet,2022-04-05,E01001436,6
Barnet,2022-04-05,E01001437,6
Barnet,2022-04-05,E01001438,8
Barnet,2022-04-05,E01001439,8
Barnet,2022-04-05,E01001440,7
Barnet,2022-04-05,E01001441,5
Barnet,2022-04-05,E01001442,6
Barnet,2022-04-05,E01001444,x
Barnet,2022-04-05,E01001445,8
Barnet,2022-04-05,E01001446,x
Barnet,2022-04-05,E01001447,x
Barnet,2022-04-05,E01001448,6
Barnet,2022-04-05,E01001449,x
Barnet,2022-04-05,E01001450,8
Barnet,2022-04-05,E01001451,x
Barnet,2022-04-05,E01001452,x
Barnet,2022-04-05,E01001453,12
Barnet,2022-04-05,E01001454,8
Barnet,2022-04-05,E01001455,12
Barnet,2022-04-05,E01001456,7
Barnet,2022-04-05,E01001457,x
Barnet,2022-04-05,E01001458,9
Barnet,2022-04-05,E01001459,9
Barnet,2022-04-05,E01001460,x
Barnet,2022-04-05,E01001461,x
Barnet,2022-04-05,E01001462,6
Barnet,2022-04-05,E01001463,x
Barnet,2022-04-05,E01001464,8
Barnet,2022-04-05,E01001465,x
Barnet,2022-04-05,E01001466,x
Barnet,2022-04-05,E01001467,7
Barnet,2022-04-05,E01001468,10
Barnet,2022-04-05,E01001469,14
Barnet,2022-04-05,E01001470,12
Barnet,2022-04-05,E01001471,9
Barnet,2022-04-05,E01001472,11
Barnet,2022-04-05,E01001473,8
Barnet,2022-04-05,E01001474,14
Barnet,2022-04-05,E01001475,18
Barnet,2022-04-05,E01001476,x
Barnet,2022-04-05,E01001477,6
Barnet,2022-04-05,E01001478,x
Barnet,2022-04-05,E01001479,6
Barnet,2022-04-05,E01001480,x
Barnet,2022-04-05,E01001481,8
Barnet,2022-04-05,E01001482,6
Barnet,2022-04-05,E01001483,x
Barnet,2022-04-05,E01001484,8
Barnet,2022-04-05,E01001485,x
Barnet,2022-04-05,E01001486,x
Barnet,2022-04-05,E01001487,10
Barnet,2022-04-05,E01001488,7
Barnet,2022-04-05,E01001489,10
Barnet,2022-04-05,E01001491,x
Barnet,2022-04-05,E01001492,12
Barnet,2022-04-05,E01001493,5
Barnet,2022-04-05,E01001494,12
Barnet,2022-04-05,E01001495,8
Barnet,2022-04-05,E01001496,6
Barnet,2022-04-05,E01001497,5
Barnet,2022-04-05,E01001498,12
Barnet,2022-04-05,E01001499,12
Barnet,2022-04-05,E01001500,11
Barnet,2022-04-05,E01001501,6
Barnet,2022-04-05,E01001502,x
Barnet,2022-04-05,E01001503,x
Barnet,2022-04-05,E01001504,x
Barnet,2022-04-05,E01001505,6
Barnet,2022-04-05,E01001506,x
Barnet,2022-04-05,E01001507,7
Barnet,2022-04-05,E01001508,5
Barnet,2022-04-05,E01001509,11
Barnet,2022-04-05,E01001510,x
Barnet,2022-04-05,E01001511,x
Barnet,2022-04-05,E01001512,14
Barnet,2022-04-05,E01001513,x
Barnet,2022-04-05,E01001514,8
Barnet,2022-04-05,E01001515,6
Barnet,2022-04-05,E01001516,8
Barnet,2022-04-05,E01001517,6
Barnet,2022-04-05,E01001518,10
Barnet,2022-04-05,E01001519,99
Barnet,2022-04-05,E01001520,41
Barnet,2022-04-05,E01001521,28
Barnet,2022-04-05,E01001522,22
Barnet,2022-04-05,E01001523,20
Barnet,2022-04-05,E01001524,29
Barnet,2022-04-05,E01001525,80
Barnet,2022-04-05,E01001526,33
Barnet,2022-04-05,E01001527,11
Barnet,2022-04-05,E01001528,54
Barnet,2022-04-05,E01001529,80
Barnet,2022-04-05,E01001530,37
Barnet,2022-04-05,E01001531,21
Barnet,2022-04-05,E01001532,26
Barnet,2022-04-05,E01001533,30
Barnet,2022-04-05,E01001534,83
Barnet,2022-04-05,E01001535,21
Barnet,2022-04-05,E01001536,13
Barnet,2022-04-05,E01001537,x
Barnet,2022-04-05,E01001538,x
Barnet,2022-04-05,E01001539,6
Barnet,2022-04-05,E01001540,17
Barnet,2022-04-05,E01001541,8
Barnet,2022-04-05,E01001542,7
Barnet,2022-04-05,E01001543,5
Barnet,2022-04-05,E01001544,x
Barnet,2022-04-05,E01001545,5
Barnet,2022-04-05,E01001546,x
Barnet,2022-04-05,E01001547,x
Barnet,2022-04-05,E01001548,11
Barnet,2022-04-05,E01001549,9
Barnet,2022-04-05,E01001550,x
Barnet,2022-04-05,E01001551,6
Barnet,2022-04-05,E01001552,5
Barnet,2022-04-05,E01001553,x
Barnet,2022-04-05,E01001554,x
Barnet,2022-04-05,E01001555,5
Barnet,2022-04-05,E01001556,11
Barnet,2022-04-05,E01001557,x
Barnet,2022-04-05,E01001558,x
Barnet,2022-04-05,E01001559,6
Barnet,2022-04-05,E01001560,x
Barnet,2022-04-05,E01001562,7
Barnet,2022-04-05,E01001563,9
Barnet,2022-04-05,E01001564,10
Barnet,2022-04-05,E01001565,13
Barnet,2022-04-05,E01001566,8
Barnet,2022-04-05,E01001567,26
Barnet,2022-04-05,E01001568,14
Barnet,2022-04-05,E01001569,9
Barnet,2022-04-05,E01001570,10
Barnet,2022-04-05,E01001572,x
Barnet,2022-04-05,E01001575,x
Barnet,2022-04-05,E01001576,x
Barnet,2022-04-05,E01001580,x
Barnet,2022-04-05,E01001587,x
Barnet,2022-04-05,E01001590,x
Barnet,2022-04-05,E01001592,x
Barnet,2022-04-05,E01001613,x
Barnet,2022-04-05,E01001617,x
Barnet,2022-04-05,E01001619,x
Barnet,2022-04-05,E01001637,x
Barnet,2022-04-05,E01001638,x
Barnet,2022-04-05,E01001640,x
Barnet,2022-04-05,E01001642,x
Barnet,2022-04-05,E01001655,x
Barnet,2022-04-05,E01001657,x
Barnet,2022-04-05,E01001667,x
Barnet,2022-04-05,E01001668,x
Barnet,2022-04-05,E01001669,x
Barnet,2022-04-05,E01001671,x
Barnet,2022-04-05,E01001672,x
Barnet,2022-04-05,E01001674,x
Barnet,2022-04-05,E01001676,x
Barnet,2022-04-05,E01001677,x
Barnet,2022-04-05,E01001683,x
Barnet,2022-04-05,E01001685,x
Barnet,2022-04-05,E01001686,x
Barnet,2022-04-05,E01001690,x
Barnet,2022-04-05,E01001693,x
Barnet,2022-04-05,E01001697,x
Barnet,2022-04-05,E01001705,x
Barnet,2022-04-05,E01001712,x
Barnet,2022-04-05,E01001713,x
Barnet,2022-04-05,E01001714,x
Barnet,2022-04-05,E01001716,x
Barnet,2022-04-05,E01001718,x
Barnet,2022-04-05,E01001719,6
Barnet,2022-04-05,E01001720,x
Barnet,2022-04-05,E01001722,x
Barnet,2022-04-05,E01001723,x
Barnet,2022-04-05,E01001724,x
Barnet,2022-04-05,E01001725,x
Barnet,2022-04-05,E01001726,x
Barnet,2022-04-05,E01001727,6
Barnet,2022-04-05,E01001728,x
Barnet,2022-04-05,E01001730,x
Barnet,2022-04-05,E01001731,x
Barnet,2022-04-05,E01001732,x
Barnet,2022-04-05,E01001733,x
Barnet,2022-04-05,E01001735,x
Barnet,2022-04-05,E01001737,x
Barnet,2022-04-05,E01001739,x
Barnet,2022-04-05,E01001741,x
Barnet,2022-04-05,E01001744,x
Barnet,2022-04-05,E01001745,x
Barnet,2022-04-05,E01001746,x
Barnet,2022-04-05,E01001747,x
Barnet,2022-04-05,E01001748,x
Barnet,2022-04-05,E01001749,x
Barnet,2022-04-05,E01001750,x
Barnet,2022-04-05,E01001752,x
Barnet,2022-04-05,E01001753,x
Barnet,2022-04-05,E01001754,x
Barnet,2022-04-05,E01001755,x
Barnet,2022-04-05,E01001756,x
Barnet,2022-04-05,E01001757,x
Barnet,2022-04-05,E01001758,x
Barnet,2022-04-05,E01001761,x
Barnet,2022-04-05,E01001762,x
Barnet,2022-04-05,E01001763,x
Barnet,2022-04-05,E01001764,x
Barnet,2022-04-05,E01001765,x
Barnet,2022-04-05,E01001767,x
Barnet,2022-04-05,E01001768,x
Barnet,2022-04-05,E01001769,x
Barnet,2022-04-05,E01001772,x
Barnet,2022-04-05,E01001773,x
Barnet,2022-04-05,E01001775,x
Barnet,2022-04-05,E01001777,x
Barnet,2022-04-05,E01001779,x
Barnet,2022-04-05,E01001780,x
Barnet,2022-04-05,E01001781,x
Barnet,2022-04-05,E01001782,x
Barnet,2022-04-05,E01001783,x
Barnet,2022-04-05,E01001784,x
Barnet,2022-04-05,E01001785,x
Barnet,2022-04-05,E01001786,x
Barnet,2022-04-05,E01001788,x
Barnet,2022-04-05,E01001789,x
Barnet,2022-04-05,E01001790,x
Barnet,2022-04-05,E01001791,x
Barnet,2022-04-05,E01001792,x
Barnet,2022-04-05,E01001793,x
Barnet,2022-04-05,E01001799,x
Barnet,2022-04-05,E01001801,5
Barnet,2022-04-05,E01001802,x
Barnet,2022-04-05,E01001803,x
Barnet,2022-04-05,E01001804,x
Barnet,2022-04-05,E01001806,x
Barnet,2022-04-05,E01001807,x
Barnet,2022-04-05,E01001808,x
Barnet,2022-04-05,E01001809,x
Barnet,2022-04-05,E01001811,x
Barnet,2022-04-05,E01001812,x
Barnet,2022-04-05,E01001813,x
Barnet,2022-04-05,E01001814,x
Barnet,2022-04-05,E01001816,x
Barnet,2022-04-05,E01001819,x
Barnet,2022-04-05,E01001821,x
Barnet,2022-04-05,E01001822,x
Barnet,2022-04-05,E01001823,x
Barnet,2022-04-05,E01001826,x
Barnet,2022-04-05,E01001828,x
Barnet,2022-04-05,E01001829,x
Barnet,2022-04-05,E01001830,x
Barnet,2022-04-05,E01001831,x
Barnet,2022-04-05,E01001832,x
Barnet,2022-04-05,E01001833,x
Barnet,2022-04-05,E01001834,x
Barnet,2022-04-05,E01001841,x
Barnet,2022-04-05,E01001842,x
Barnet,2022-04-05,E01001844,x
Barnet,2022-04-05,E01001845,x
Barnet,2022-04-05,E01001847,x
Barnet,2022-04-05,E01001848,x
Barnet,2022-04-05,E01001849,x
Barnet,2022-04-05,E01001850,x
Barnet,2022-04-05,E01001854,x
Barnet,2022-04-05,E01001856,x
Barnet,2022-04-05,E01001857,x
Barnet,2022-04-05,E01001858,x
Barnet,2022-04-05,E01001859,x
Barnet,2022-04-05,E01001866,x
Barnet,2022-04-05,E01001867,x
Barnet,2022-04-05,E01001868,6
Barnet,2022-04-05,E01001869,x
Barnet,2022-04-05,E01001870,x
Barnet,2022-04-05,E01001871,x
Barnet,2022-04-05,E01001874,x
Barnet,2022-04-05,E01001875,x
Barnet,2022-04-05,E01001876,x
Barnet,2022-04-05,E01001877,x
Barnet,2022-04-05,E01001878,x
Barnet,2022-04-05,E01001880,x
Barnet,2022-04-05,E01001885,x
Barnet,2022-04-05,E01001886,x
Barnet,2022-04-05,E01001889,x
Barnet,2022-04-05,E01001890,x
Barnet,2022-04-05,E01001891,x
Barnet,2022-04-05,E01001893,x
Barnet,2022-04-05,E01001895,x
Barnet,2022-04-05,E01001896,x
Barnet,2022-04-05,E01001899,x
Barnet,2022-04-05,E01001900,x
Barnet,2022-04-05,E01001901,x
Barnet,2022-04-05,E01001903,x
Barnet,2022-04-05,E01001907,x
Barnet,2022-04-05,E01001909,x
Barnet,2022-04-05,E01001911,x
Barnet,2022-04-05,E01001914,x
Barnet,2022-04-05,E01001915,x
Barnet,2022-04-05,E01001916,x
Barnet,2022-04-05,E01001918,x
Barnet,2022-04-05,E01001919,x
Barnet,2022-04-05,E01001928,x
Barnet,2022-04-05,E01001932,x
Barnet,2022-04-05,E01001941,x
Barnet,2022-04-05,E01001943,x
Barnet,2022-04-05,E01001944,x
Barnet,2022-04-05,E01001945,x
Barnet,2022-04-05,E01001946,x
Barnet,2022-04-05,E01001947,x
Barnet,2022-04-05,E01001952,x
Barnet,2022-04-05,E01001953,x
Barnet,2022-04-05,E01001954,x
Barnet,2022-04-05,E01001956,x
Barnet,2022-04-05,E01001957,x
Barnet,2022-04-05,E01001958,x
Barnet,2022-04-05,E01001960,x
Barnet,2022-04-05,E01001962,96
Barnet,2022-04-05,E01001963,139
Barnet,2022-04-05,E01001964,14
Barnet,2022-04-05,E01001965,27
Barnet,2022-04-05,E01001966,25
Barnet,2022-04-05,E01001967,36
Barnet,2022-04-05,E01001968,168
Barnet,2022-04-05,E01001969,8
Barnet,2022-04-05,E01001970,26
Barnet,2022-04-05,E01001971,14
Barnet,2022-04-05,E01001972,14
Barnet,2022-04-05,E01001973,38
Barnet,2022-04-05,E01001974,24
Barnet,2022-04-05,E01001975,9
Barnet,2022-04-05,E01001976,x
Barnet,2022-04-05,E01001977,x
Barnet,2022-04-05,E01001978,7
Barnet,2022-04-05,E01001979,x
Barnet,2022-04-05,E01001980,5
Barnet,2022-04-05,E01001981,x
Barnet,2022-04-05,E01001982,x
Barnet,2022-04-05,E01001983,6
Barnet,2022-04-05,E01001984,9
Barnet,2022-04-05,E01001985,6
Barnet,2022-04-05,E01001986,x
Barnet,2022-04-05,E01001987,8
Barnet,2022-04-05,E01001988,x
Barnet,2022-04-05,E01001989,x
Barnet,2022-04-05,E01001990,x
Barnet,2022-04-05,E01001991,47
Barnet,2022-04-05,E01001992,257
Barnet,2022-04-05,E01001993,85
Barnet,2022-04-05,E01001994,199
Barnet,2022-04-05,E01001995,646
Barnet,2022-04-05,E01001996,236
Barnet,2022-04-05,E01001997,72
Barnet,2022-04-05,E01001998,7
Barnet,2022-04-05,E01001999,5
Barnet,2022-04-05,E01002000,6
Barnet,2022-04-05,E01002001,8
Barnet,2022-04-05,E01002002,x
Barnet,2022-04-05,E01002003,11
Barnet,2022-04-05,E01002004,x
Barnet,2022-04-05,E01002005,6
Barnet,2022-04-05,E01002006,8
Barnet,2022-04-05,E01002007,10
Barnet,2022-04-05,E01002008,29
Barnet,2022-04-05,E01002009,11
Barnet,2022-04-05,E01002010,32
Barnet,2022-04-05,E01002011,17
Barnet,2022-04-05,E01002013,x
Barnet,2022-04-05,E01002014,8
Barnet,2022-04-05,E01002015,8
Barnet,2022-04-05,E01002016,9
Barnet,2022-04-05,E01002017,x
Barnet,2022-04-05,E01002018,x
Barnet,2022-04-05,E01002019,7
Barnet,2022-04-05,E01002020,18
Barnet,2022-04-05,E01002021,5
Barnet,2022-04-05,E01002022,42
Barnet,2022-04-05,E01002023,32
Barnet,2022-04-05,E01002024,x
Barnet,2022-04-05,E01002025,20
Barnet,2022-04-05,E01002026,9
Barnet,2022-04-05,E01002027,7
Barnet,2022-04-05,E01002028,x
Barnet,2022-04-05,E01002029,5
Barnet,2022-04-05,E01002030,5
Barnet,2022-04-05,E01002031,11
Barnet,2022-04-05,E01002032,x
Barnet,2022-04-05,E01002033,x
Barnet,2022-04-05,E01002034,x
Barnet,2022-04-05,E01002036,x
Barnet,2022-04-05,E01002037,x
Barnet,2022-04-05,E01002038,x
Barnet,2022-04-05,E01002039,6
Barnet,2022-04-05,E01002040,8
Barnet,2022-04-05,E01002041,5
Barnet,2022-04-05,E01002042,5
Barnet,2022-04-05,E01002043,x
Barnet,2022-04-05,E01002044,8
Barnet,2022-04-05,E01002045,10
Barnet,2022-04-05,E01002047,x
Barnet,2022-04-05,E01002048,7
Barnet,2022-04-05,E01002049,x
Barnet,2022-04-05,E01002050,8
Barnet,2022-04-05,E01002051,x
Barnet,2022-04-05,E01002052,5
Barnet,2022-04-05,E01002053,x
Barnet,2022-04-05,E01002054,x
Barnet,2022-04-05,E01002055,x
Barnet,2022-04-05,E01002056,x
Barnet,2022-04-05,E01002057,x
Barnet,2022-04-05,E01002058,x
Barnet,2022-04-05,E01002059,x
Barnet,2022-04-05,E01002060,x
Barnet,2022-04-05,E01002061,x
Barnet,2022-04-05,E01002062,9
Barnet,2022-04-05,E01002063,x
Barnet,2022-04-05,E01002064,x
Barnet,2022-04-05,E01002065,x
Barnet,2022-04-05,E01002066,x
Barnet,2022-04-05,E01002067,x
Barnet,2022-04-05,E01002068,x
Barnet,2022-04-05,E01002069,x
Barnet,2022-04-05,E01002070,5
Barnet,2022-04-05,E01002071,x
Barnet,2022-04-05,E01002072,x
Barnet,2022-04-05,E01002073,5
Barnet,2022-04-05,E01002074,x
Barnet,2022-04-05,E01002075,x
Barnet,2022-04-05,E01002076,x
Barnet,2022-04-05,E01002077,6
Barnet,2022-04-05,E01002078,x
Barnet,2022-04-05,E01002079,5
Barnet,2022-04-05,E01002080,6
Barnet,2022-04-05,E01002081,x
Barnet,2022-04-05,E01002082,5
Barnet,2022-04-05,E01002083,x
Barnet,2022-04-05,E01002085,x
Barnet,2022-04-05,E01002086,x
Barnet,2022-04-05,E01002087,9
Barnet,2022-04-05,E01002088,5
Barnet,2022-04-05,E01002089,x
Barnet,2022-04-05,E01002090,6
Barnet,2022-04-05,E01002091,x
Barnet,2022-04-05,E01002092,6
Barnet,2022-04-05,E01002093,12
Barnet,2022-04-05,E01002094,x
Barnet,2022-04-05,E01002095,6
Barnet,2022-04-05,E01002096,x
Barnet,2022-04-05,E01002097,x
Barnet,2022-04-05,E01002098,5
Barnet,2022-04-05,E01002099,x
Barnet,2022-04-05,E01002100,6
Barnet,2022-04-05,E01002101,x
Barnet,2022-04-05,E01002102,10
Barnet,2022-04-05,E01002103,7
Barnet,2022-04-05,E01002104,x
Barnet,2022-04-05,E01002105,13
Barnet,2022-04-05,E01002106,23
Barnet,2022-04-05,E01002107,50
Barnet,2022-04-05,E01002108,39
Barnet,2022-04-05,E01002109,36
Barnet,2022-04-05,E01002110,30
Barnet,2022-04-05,E01002111,34
Barnet,2022-04-05,E01002112,75
Barnet,2022-04-05,E01002113,172
Barnet,2022-04-05,E01002114,50
Barnet,2022-04-05,E01002115,49
Barnet,2022-04-05,E01002116,378
Barnet,2022-04-05,E01002117,204
Barnet,2022-04-05,E01002118,439
Barnet,2022-04-05,E01002119,472
Barnet,2022-04-05,E01002120,223
Barnet,2022-04-05,E01002121,211
Barnet,2022-04-05,E01002122,267
Barnet,2022-04-05,E01002123,314
Barnet,2022-04-05,E01002124,96
Barnet,2022-04-05,E01002125,189
Barnet,2022-04-05,E01002126,14
Barnet,2022-04-05,E01002127,5
Barnet,2022-04-05,E01002128,x
Barnet,2022-04-05,E01002129,x
Barnet,2022-04-05,E01002130,9
Barnet,2022-04-05,E01002131,x
Barnet,2022-04-05,E01002132,x
Barnet,2022-04-05,E01002133,6
Barnet,2022-04-05,E01002134,x
Barnet,2022-04-05,E01002135,x
Barnet,2022-04-05,E01002136,x
Barnet,2022-04-05,E01002137,x
Barnet,2022-04-05,E01002138,x
Barnet,2022-04-05,E01002139,8
Barnet,2022-04-05,E01002140,14
Barnet,2022-04-05,E01002141,13
Barnet,2022-04-05,E01002142,9
Barnet,2022-04-05,E01002143,7
Barnet,2022-04-05,E01002144,12
Barnet,2022-04-05,E01002145,12
Barnet,2022-04-05,E01002146,x
Barnet,2022-04-05,E01002147,x
Barnet,2022-04-05,E01002148,7
Barnet,2022-04-05,E01002149,9
Barnet,2022-04-05,E01002151,9
Barnet,2022-04-05,E01002152,10
Barnet,2022-04-05,E01002153,9
Barnet,2022-04-05,E01002154,6
Barnet,2022-04-05,E01002155,x
Barnet,2022-04-05,E01002156,x
Barnet,2022-04-05,E01002157,5
Barnet,2022-04-05,E01002159,x
Barnet,2022-04-05,E01002160,8
Barnet,2022-04-05,E01002161,5
Barnet,2022-04-05,E01002162,12
Barnet,2022-04-05,E01002163,x
Barnet,2022-04-05,E01002164,5
Barnet,2022-04-05,E01002165,13
Barnet,2022-04-05,E01002166,21
Barnet,2022-04-05,E01002167,14
Barnet,2022-04-05,E01002168,10
Barnet,2022-04-05,E01002169,29
Barnet,2022-04-05,E01002170,x
Barnet,2022-04-05,E01002171,16
Barnet,2022-04-05,E01002172,9
Barnet,2022-04-05,E01002173,x
Barnet,2022-04-05,E01002174,8
Barnet,2022-04-05,E01002175,7
Barnet,2022-04-05,E01002176,9
Barnet,2022-04-05,E01002177,7
Barnet,2022-04-05,E01002178,15
Barnet,2022-04-05,E01002179,x
Barnet,2022-04-05,E01002180,6
Barnet,2022-04-05,E01002181,5
Barnet,2022-04-05,E01002182,8
Barnet,2022-04-05,E01002183,x
Barnet,2022-04-05,E01002184,8
Barnet,2022-04-05,E01002185,8
Barnet,2022-04-05,E01002186,7
Barnet,2022-04-05,E01002187,x
Barnet,2022-04-05,E01002188,x
Barnet,2022-04-05,E01002189,x
Barnet,2022-04-05,E01002190,x
Barnet,2022-04-05,E01002193,x
Barnet,2022-04-05,E01002194,x
Barnet,2022-04-05,E01002195,5
Barnet,2022-04-05,E01002196,x
Barnet,2022-04-05,E01002197,11
Barnet,2022-04-05,E01002198,85
Barnet,2022-04-05,E01002199,8
Barnet,2022-04-05,E01002200,89
Barnet,2022-04-05,E01002201,27
Barnet,2022-04-05,E01002202,33
Barnet,2022-04-05,E01002203,50
Barnet,2022-04-05,E01002204,x
Barnet,2022-04-05,E01002206,x
Barnet,2022-04-05,E01002207,6
Barnet,2022-04-05,E01002209,x
Barnet,2022-04-05,E01002210,x
Barnet,2022-04-05,E01002211,x
Barnet,2022-04-05,E01002212,x
Barnet,2022-04-05,E01002213,13
Barnet,2022-04-05,E01002214,x
Barnet,2022-04-05,E01002215,x
Barnet,2022-04-05,E01002216,x
Barnet,2022-04-05,E01002217,x
Barnet,2022-04-05,E01002218,x
Barnet,2022-04-05,E01002219,x
Barnet,2022-04-05,E01002220,x
Barnet,2022-04-05,E01002221,x
Barnet,2022-04-05,E01002222,x
Barnet,2022-04-05,E01002223,x
Barnet,2022-04-05,E01002224,x
Barnet,2022-04-05,E01002225,16
Barnet,2022-04-05,E01002226,41
Barnet,2022-04-05,E01002227,23
Barnet,2022-04-05,E01002228,29
Barnet,2022-04-05,E01002229,33
Barnet,2022-04-05,E01002230,27
Barnet,2022-04-05,E01002231,20
Barnet,2022-04-05,E01002232,7
Barnet,2022-04-05,E01002233,7
Barnet,2022-04-05,E01002234,5
Barnet,2022-04-05,E01002235,8
Barnet,2022-04-05,E01002236,14
Barnet,2022-04-05,E01002237,x
Barnet,2022-04-05,E01002238,x
Barnet,2022-04-05,E01002239,x
Barnet,2022-04-05,E01002240,8
Barnet,2022-04-05,E01002241,x
Barnet,2022-04-05,E01002242,x
Barnet,2022-04-05,E01002251,x
Barnet,2022-04-05,E01002257,x
Barnet,2022-04-05,E01002261,x
Barnet,2022-04-05,E01002262,x
Barnet,2022-04-05,E01002268,x
Barnet,2022-04-05,E01002270,x
Barnet,2022-04-05,E01002276,x
Barnet,2022-04-05,E01002281,x
Barnet,2022-04-05,E01002283,x
Barnet,2022-04-05,E01002293,x
Barnet,2022-04-05,E01002297,x
Barnet,2022-04-05,E01002303,x
Barnet,2022-04-05,E01002308,x
Barnet,2022-04-05,E01002309,x
Barnet,2022-04-05,E01002313,x
Barnet,2022-04-05,E01002316,x
Barnet,2022-04-05,E01002321,x
Barnet,2022-04-05,E01002325,x
Barnet,2022-04-05,E01002335,x
Barnet,2022-04-05,E01002345,x
Barnet,2022-04-05,E01002353,x
Barnet,2022-04-05,E01002361,x
Barnet,2022-04-05,E01002364,x
Barnet,2022-04-05,E01002370,x
Barnet,2022-04-05,E01002374,x
Barnet,2022-04-05,E01002377,x
Barnet,2022-04-05,E01002394,x
Barnet,2022-04-05,E01002396,x
Barnet,2022-04-05,E01002397,x
Barnet,2022-04-05,E01002399,x
Barnet,2022-04-05,E01002401,x
Barnet,2022-04-05,E01002402,x
Barnet,2022-04-05,E01002404,x
Barnet,2022-04-05,E01002406,x
Barnet,2022-04-05,E01002407,x
Barnet,2022-04-05,E01002410,x
Barnet,2022-04-05,E01002412,x
Barnet,2022-04-05,E01002413,x
Barnet,2022-04-05,E01002414,x
Barnet,2022-04-05,E01002416,x
Barnet,2022-04-05,E01002417,x
Barnet,2022-04-05,E01002419,x
Barnet,2022-04-05,E01002420,x
Barnet,2022-04-05,E01002421,x
Barnet,2022-04-05,E01002425,x
Barnet,2022-04-05,E01002426,x
Barnet,2022-04-05,E01002429,x
Barnet,2022-04-05,E01002431,x
Barnet,2022-04-05,E01002432,x
Barnet,2022-04-05,E01002433,x
Barnet,2022-04-05,E01002436,x
Barnet,2022-04-05,E01002437,x
Barnet,2022-04-05,E01002440,x
Barnet,2022-04-05,E01002441,x
Barnet,2022-04-05,E01002446,x
Barnet,2022-04-05,E01002449,x
Barnet,2022-04-05,E01002456,x
Barnet,2022-04-05,E01002461,x
Barnet,2022-04-05,E01002465,x
Barnet,2022-04-05,E01002468,x
Barnet,2022-04-05,E01002470,x
Barnet,2022-04-05,E01002472,5
Barnet,2022-04-05,E01002473,5
Barnet,2022-04-05,E01002475,x
Barnet,2022-04-05,E01002476,5
Barnet,2022-04-05,E01002477,x
Barnet,2022-04-05,E01002478,x
Barnet,2022-04-05,E01002479,x
Barnet,2022-04-05,E01002480,x
Barnet,2022-04-05,E01002481,x
Barnet,2022-04-05,E01002482,x
Barnet,2022-04-05,E01002483,x
Barnet,2022-04-05,E01002485,5
Barnet,2022-04-05,E01002488,x
Barnet,2022-04-05,E01002489,x
Barnet,2022-04-05,E01002491,x
Barnet,2022-04-05,E01002495,x
Barnet,2022-04-05,E01002496,x
Barnet,2022-04-05,E01002502,x
Barnet,2022-04-05,E01002503,x
Barnet,2022-04-05,E01002504,x
Barnet,2022-04-05,E01002505,x
Barnet,2022-04-05,E01002506,x
Barnet,2022-04-05,E01002513,x
